protein_id	peptide_id	count
3741	159979	1
968	159980	1
1181	159981	1
359	159982	1
413	159983	1
2849	159984	1
2536	159985	1
3365	159986	1
1527	159987	1
978	159988	1
2626	159989	1
1385	159990	1
2201	159991	1
3680	159992	1
1653	159993	1
3141	159994	1
2744	159995	1
557	159996	1
3751	159997	1
688	159998	1
942	159999	1
3540	160000	1
1520	160001	1
1487	160002	1
2732	160003	1
1834	160004	1
1708	160005	1
316	160006	1
185	160007	1
2797	160008	1
3536	160009	1
3068	160010	1
742	160011	1
771	160012	1
3062	160013	1
2500	160014	1
48	160015	1
1931	160016	1
2120	160017	1
2514	160018	1
2895	160019	1
3631	160020	1
3531	160021	1
142	160022	1
3377	160023	1
2555	160024	1
3518	160025	1
343	160026	1
3636	160027	1
1983	160028	1
2997	160029	1
2683	160030	1
37	160031	1
1073	160032	1
337	160033	1
2448	160034	1
2240	160035	1
3207	160036	1
3708	160036	1
2255	160037	1
2588	160038	1
2422	160039	1
2541	160040	1
190	160041	1
3036	160042	1
3309	160043	1
3367	160044	1
2760	160045	1
3306	160046	1
423	160047	1
1378	160048	1
2469	160049	1
2270	160050	1
881	160051	1
285	160052	1
3680	160053	1
38	160054	1
2637	160055	1
3282	160056	1
1802	160057	1
3727	160058	1
2309	160059	1
2255	160060	1
68	160061	1
1997	160062	1
2797	160063	1
311	160064	1
3149	160065	1
1153	160066	1
435	160067	1
3727	160068	1
551	160069	1
3579	160070	1
29	160071	1
1522	160072	1
807	160073	1
3697	160074	1
3346	160075	1
625	160076	1
1041	160077	1
310	160078	1
1558	160079	1
3297	160080	1
2330	160081	1
2496	160082	1
2536	160083	1
3691	160084	1
102	160085	1
218	160086	1
50	160087	1
521	160088	1
3305	160089	1
3578	160089	1
3099	160090	1
172	160091	1
2168	160092	1
3187	160093	1
2964	160094	1
3074	160095	1
906	160096	1
2093	160097	1
3275	160098	1
894	160099	1
3148	160100	1
3323	160101	1
3735	160102	1
3716	160103	1
2289	160104	1
1462	160105	1
37	160106	1
1279	160107	1
2478	160108	1
2259	160109	1
3120	160110	1
1170	160111	1
3063	160112	1
37	160113	1
2449	160114	1
71	160115	1
284	160116	1
2442	160117	1
1974	160118	1
824	160119	1
946	160120	1
2761	160121	1
3081	160122	1
1730	160123	1
3304	160124	1
1941	160125	1
3602	160126	1
1406	160127	1
3119	160128	1
37	160129	1
1625	160130	1
741	160131	1
3238	160132	1
1725	160133	1
2602	160134	1
807	160135	1
3386	160136	1
3396	160137	1
1438	160138	1
2234	160139	1
2724	160140	1
2906	160141	1
1935	160142	1
2507	160143	1
2083	160144	1
1108	160145	1
2540	160146	1
355	160147	1
2686	160148	1
917	160149	1
2623	160150	1
2513	160151	1
3045	160152	1
1400	160153	1
274	160154	1
3567	160155	1
3627	160156	1
2387	160157	1
2683	160158	1
1316	160159	1
1631	160160	1
1123	160161	1
2738	160162	1
1063	160163	1
2871	160164	1
2978	160165	1
1925	160166	1
1301	160167	1
3629	160168	1
2005	160169	1
371	160170	1
188	160171	1
2093	160172	1
2333	160173	1
378	160174	1
872	160175	1
2164	160176	1
504	160177	1
2056	160178	1
3621	160179	1
2328	160180	1
3358	160181	1
2225	160182	1
425	160183	1
1825	160184	1
2523	160185	1
2586	160186	1
807	160187	1
1935	160188	1
110	160189	1
1508	160190	1
2907	160191	1
2851	160192	1
3723	160193	1
1979	160194	1
1510	160195	1
2446	160196	1
3146	160197	1
3205	160198	1
3738	160199	1
1201	160200	1
2323	160201	1
3616	160202	1
34	160203	1
422	160204	1
423	160205	1
513	160206	5
64	160207	1
1904	160208	1
1605	160209	1
286	160210	1
284	160211	1
285	160212	1
1484	160213	1
274	160214	1
2696	160215	1
619	160216	1
580	160217	1
2492	160218	1
552	160219	1
960	160220	1
859	160221	1
3116	160222	1
2514	160223	1
1571	160224	1
124	160225	1
1264	160226	1
2690	160227	1
1266	160228	1
2708	160229	1
2795	160230	1
2523	160231	1
2359	160232	1
3312	160233	1
1337	160234	1
2545	160235	1
2025	160236	1
1659	160237	1
587	160238	1
2626	160239	1
1076	160240	1
1519	160241	1
2074	160242	1
2152	160243	1
2496	160244	1
3671	160245	1
1519	160246	1
2485	160247	1
3114	160248	1
737	160249	1
2045	160250	1
361	160251	1
2049	160252	1
854	160253	1
2345	160254	1
1534	160255	1
2496	160256	1
3459	160257	1
744	160258	1
1277	160259	1
77	160260	1
1190	160261	1
1147	160262	1
1123	160263	1
613	160264	1
3139	160265	1
1473	160266	1
515	160267	1
518	160267	1
1816	160268	1
863	160269	1
3236	160270	1
866	160271	1
2683	160272	1
970	160273	1
2200	160274	1
1638	160275	1
1024	160276	1
2858	160277	1
2058	160278	1
2968	160279	1
2543	160280	1
3012	160281	1
3139	160282	1
1619	160283	1
3536	160284	1
1677	160285	1
2114	160286	1
3080	160287	1
84	160288	1
888	160289	1
1333	160290	1
556	160291	1
1246	160292	1
442	160293	1
92	160294	1
3294	160295	1
3678	160296	1
906	160297	1
906	160298	1
2620	160299	1
390	160300	1
1771	160301	1
2490	160302	1
3727	160303	1
2166	160304	1
2332	160305	1
3425	160306	1
2232	160307	1
2981	160308	1
3611	160309	1
3240	160310	1
744	160311	1
1491	160312	1
3745	160313	1
2792	160314	1
2243	160315	1
1087	160316	1
2636	160317	1
2057	160318	1
1121	160319	1
2472	160320	1
1207	160321	1
1793	160322	1
1803	160323	1
1018	160324	1
900	160325	1
1643	160326	1
2626	160327	1
426	160328	1
3162	160329	1
2274	160330	1
914	160331	1
1746	160332	1
1434	160333	1
1119	160334	1
2563	160335	1
1178	160336	1
513	160337	1
3681	160338	1
3328	160339	1
1428	160340	1
2003	160341	1
2423	160342	1
1854	160343	1
2598	160343	1
3757	160344	1
159	160345	1
3313	160346	1
3521	160347	1
2789	160348	1
3210	160349	1
744	160350	1
3752	160351	1
3343	160352	1
551	160353	1
368	160354	1
2791	160355	1
2065	160356	1
57	160357	1
57	160358	1
3167	160359	1
3583	160360	1
667	160361	1
3677	160362	1
2873	160363	1
1912	160364	1
173	160365	1
3120	160366	1
2729	160367	1
2666	160368	1
416	160369	1
1803	160370	1
2575	160371	1
3640	160372	1
3702	160372	1
2811	160373	1
3358	160374	1
3606	160375	1
3608	160376	1
2232	160377	1
2535	160378	2
1969	160379	1
1714	160380	1
449	160381	1
742	160382	1
212	160383	1
1051	160384	1
2532	160385	1
1983	160386	1
370	160387	1
1935	160388	1
698	160389	1
2738	160390	1
3176	160391	1
521	160392	2
3120	160393	1
2577	160394	1
2550	160395	1
1576	160396	1
149	160397	1
569	160398	1
2093	160399	1
1011	160400	1
2585	160401	1
2525	160402	1
1973	160403	1
2811	160404	1
119	160405	1
1738	160406	1
3019	160407	1
3038	160408	1
1903	160409	1
1564	160410	1
1654	160411	1
2476	160412	1
1947	160413	1
3299	160414	1
454	160415	1
521	160416	1
3309	160417	1
3293	160418	1
3022	160419	1
656	160420	1
3294	160421	1
1213	160422	1
191	160423	1
352	160424	1
2797	160425	1
1736	160426	1
1802	160427	1
3372	160428	1
1328	160429	1
3548	160430	1
3004	160431	1
1381	160432	1
3725	160433	1
2938	160434	1
2058	160435	1
3534	160436	1
1076	160437	1
2239	160438	1
2051	160439	1
1320	160440	1
454	160441	1
3083	160442	1
122	160443	1
414	160444	1
3107	160445	1
2354	160446	1
3616	160447	1
3228	160448	1
527	160449	1
939	160450	1
1301	160451	1
1549	160451	1
1727	160452	1
2387	160453	1
3457	160454	1
128	160455	1
2361	160456	1
2686	160457	1
814	160458	1
2536	160459	1
2065	160460	1
1551	160461	1
18	160462	1
113	160462	1
2464	160463	1
2344	160464	1
682	160465	1
3358	160466	1
2747	160467	1
274	160468	1
64	160469	1
366	160470	1
3478	160471	1
3630	160472	1
2909	160473	1
2082	160474	1
2189	160475	1
538	160476	1
2713	160477	1
171	160478	1
3610	160479	1
3393	160480	1
2696	160481	1
3329	160482	1
294	160483	1
142	160484	1
77	160485	1
3487	160486	1
2578	160487	1
583	160488	1
250	160489	1
3082	160490	1
2319	160491	1
2767	160492	1
124	160493	1
1385	160494	1
3024	160495	1
2428	160496	1
2667	160497	1
2817	160498	1
151	160499	1
3292	160500	1
154	160501	1
306	160502	1
1102	160503	1
713	160504	1
1799	160505	1
3496	160506	1
1608	160507	1
62	160508	1
3127	160509	1
3510	160510	1
3030	160511	1
3045	160512	1
526	160513	1
3677	160514	1
3487	160515	1
2436	160516	1
2088	160517	1
3068	160518	1
116	160519	1
1934	160520	1
2062	160521	1
2112	160522	1
2196	160523	1
3602	160524	1
3425	160525	1
1386	160526	1
3206	160527	1
3599	160528	1
1214	160529	1
3589	160530	1
3735	160531	1
3423	160532	1
400	160533	1
2894	160534	1
3510	160535	1
2600	160536	1
740	160537	1
3301	160538	1
381	160539	1
3235	160540	1
1904	160541	1
3310	160542	1
1638	160543	1
2680	160544	1
3638	160545	1
2581	160546	1
2365	160547	1
86	160548	1
3641	160549	1
2927	160550	1
1143	160551	1
2222	160552	1
3004	160553	1
3734	160554	1
3562	160555	1
531	160556	1
2189	160557	1
3724	160558	1
1142	160559	1
734	160560	1
2070	160561	1
2881	160562	1
2683	160563	1
3646	160564	1
3576	160565	1
2834	160566	1
507	160567	1
1200	160568	1
1325	160569	1
937	160570	1
3668	160571	1
1972	160572	1
2377	160573	1
1159	160574	1
3343	160575	1
678	160576	1
3707	160577	1
3054	160578	1
1899	160579	1
352	160580	1
3286	160581	1
3183	160582	1
442	160583	1
3112	160584	1
3471	160585	1
978	160586	1
3464	160587	1
2687	160588	1
3347	160589	1
3623	160590	1
2071	160591	1
54	160592	1
3274	160593	1
1899	160594	1
1181	160595	1
952	160596	1
3012	160597	1
3746	160598	1
1076	160599	1
78	160600	1
1386	160601	1
2824	160602	1
2557	160603	1
2618	160604	1
422	160605	1
1803	160606	1
2461	160607	1
2187	160608	1
2574	160609	1
197	160610	1
3359	160611	1
3228	160612	1
3153	160613	1
3179	160614	1
3072	160615	1
1120	160616	1
2681	160617	1
3617	160618	1
213	160619	1
1568	160620	1
2655	160621	1
3014	160622	1
2553	160623	1
1005	160624	1
2703	160625	1
2828	160626	1
3697	160627	1
402	160628	1
2538	160629	1
1511	160630	1
991	160631	1
2700	160632	1
221	160633	1
1865	160634	1
2596	160635	1
3308	160636	1
2293	160637	1
3118	160638	1
2637	160639	1
2450	160640	1
1794	160641	1
337	160642	1
3605	160643	1
2310	160644	1
3506	160645	1
2265	160646	1
1704	160647	1
2106	160648	1
412	160649	1
1073	160650	1
2970	160651	1
1005	160652	1
2628	160653	1
2921	160654	1
498	160655	1
3242	160656	1
2722	160657	1
361	160658	1
2611	160659	1
3118	160660	1
521	160661	1
2665	160662	1
2655	160663	1
3211	160664	1
3212	160665	1
69	160666	1
3591	160667	1
1278	160668	1
2909	160669	1
1723	160670	1
2984	160671	1
2171	160672	1
3283	160673	1
58	160674	1
2064	160675	1
3111	160676	1
15	160677	1
1911	160678	1
3563	160679	1
3375	160680	1
477	160681	1
151	160682	1
3531	160683	1
3338	160684	1
1655	160685	1
3264	160686	1
3598	160687	1
63	160688	1
79	160689	1
154	160690	1
509	160691	1
23	160692	1
2211	160693	1
2149	160694	1
3682	160695	1
2405	160696	1
2541	160697	1
3598	160698	1
86	160699	1
2802	160700	1
2133	160701	1
1516	160702	1
1789	160703	1
167	160704	1
3654	160705	1
3477	160706	1
2545	160707	1
2504	160708	1
397	160709	1
970	160710	1
444	160711	1
180	160712	1
385	160713	1
1805	160714	1
273	160715	1
2282	160716	1
1515	160717	1
1531	160718	1
193	160719	1
971	160720	1
2210	160721	1
2057	160722	1
1805	160723	1
1401	160724	1
2640	160725	1
3436	160726	1
2657	160727	1
1198	160728	1
3606	160729	1
1908	160730	1
287	160731	1
333	160732	1
2255	160733	1
1576	160734	1
735	160735	1
3370	160736	1
3721	160737	1
880	160738	1
355	160739	1
1293	160740	1
2535	160741	1
2513	160742	1
586	160743	1
713	160744	1
3309	160745	1
2876	160746	1
800	160747	1
2909	160748	1
3397	160749	1
243	160750	1
924	160751	1
2290	160752	1
3245	160753	1
825	160754	1
2257	160755	1
1050	160756	1
1982	160757	1
1389	160758	1
1291	160759	1
3248	160760	1
515	160761	1
518	160761	1
2192	160762	1
3629	160763	1
556	160764	1
287	160765	1
2077	160766	1
3026	160767	1
600	160768	1
2536	160769	1
3077	160770	1
3381	160771	1
2346	160772	1
2088	160773	1
2228	160774	1
72	160775	1
1260	160776	1
3107	160777	1
3099	160778	1
2457	160779	1
3039	160780	1
369	160781	1
2648	160782	1
555	160783	1
521	160784	1
2649	160785	1
3356	160786	1
1116	160787	1
1804	160788	1
1230	160789	1
2925	160790	1
1798	160791	1
1468	160792	1
2476	160793	1
2154	160794	1
3362	160795	1
1096	160796	1
2514	160797	1
1883	160798	1
1607	160799	1
2481	160800	1
1626	160801	1
1200	160802	1
2453	160803	1
2122	160804	1
2904	160805	1
147	160806	1
521	160807	1
2367	160808	1
3198	160809	1
3410	160810	1
2735	160811	1
906	160812	1
1639	160813	1
1931	160814	1
3218	160815	1
2977	160816	1
211	160817	1
1669	160818	1
939	160819	1
3520	160820	1
475	160821	1
2570	160822	1
209	160823	1
354	160824	1
450	160825	1
1592	160826	1
3614	160827	1
2366	160828	1
2468	160829	1
2803	160830	1
727	160831	1
831	160832	1
3565	160833	1
2448	160834	1
1057	160835	1
739	160836	1
3177	160837	1
709	160838	1
1653	160839	1
3707	160840	1
3722	160841	1
34	160842	1
3021	160843	1
622	160844	1
475	160845	1
2887	160846	1
3188	160847	1
862	160848	1
143	160849	1
71	160850	1
285	160851	1
1756	160852	1
2406	160853	1
2259	160854	1
2447	160855	1
3686	160856	1
2563	160857	1
2412	160858	1
3677	160859	1
3696	160860	1
1663	160861	1
1247	160862	1
3678	160863	1
2425	160864	1
3124	160865	1
1767	160866	1
2450	160867	1
2825	160868	1
3157	160869	1
2129	160870	1
2318	160871	1
482	160872	1
3094	160873	1
3271	160874	1
2535	160875	1
101	160876	1
858	160877	1
977	160878	1
1018	160879	1
2614	160880	1
2937	160881	1
636	160882	1
861	160883	1
2514	160884	1
3546	160885	1
524	160886	1
1395	160887	1
3098	160888	1
2150	160889	1
3365	160890	1
3045	160891	1
121	160892	1
2284	160893	1
3126	160894	1
2628	160895	1
3632	160896	1
2447	160897	1
2689	160898	1
3630	160899	1
1534	160900	1
544	160901	1
1623	160902	1
3034	160903	1
229	160904	1
2309	160905	1
142	160906	1
204	160907	1
605	160908	1
419	160909	1
3665	160910	1
77	160911	1
3157	160912	1
2189	160913	1
1805	160914	1
10	160915	1
2289	160916	1
174	160917	1
233	160918	1
3032	160919	1
3588	160920	1
3017	160921	1
3455	160922	1
3342	160923	1
3032	160924	1
1516	160925	1
350	160926	1
164	160927	1
394	160928	1
2499	160929	1
3115	160930	1
1627	160931	1
1138	160932	1
2303	160933	1
1713	160934	1
2728	160935	1
1454	160936	1
155	160937	1
57	160938	1
3667	160939	1
1661	160940	1
1805	160941	1
2387	160942	1
3629	160943	1
2070	160944	1
1491	160945	1
1121	160946	1
3077	160947	1
3034	160948	1
3500	160949	1
2053	160950	1
2223	160951	1
151	160952	1
2505	160953	1
3365	160954	1
2775	160955	1
2084	160956	1
2802	160957	1
2133	160958	1
50	160959	1
695	160960	1
317	160961	1
1571	160962	1
3533	160963	1
164	160964	1
1021	160965	1
3372	160966	1
345	160967	1
1317	160968	1
2156	160969	1
1120	160970	1
2333	160971	1
1432	160972	1
1431	160973	1
906	160974	1
1089	160975	1
3367	160976	1
2738	160977	1
3045	160978	1
51	160979	1
3411	160980	1
1847	160981	1
2839	160982	1
1805	160983	1
3355	160984	1
3052	160985	1
3607	160986	1
3599	160987	1
3171	160988	1
1342	160989	1
2044	160990	1
556	160991	1
3150	160992	1
3721	160993	1
3516	160994	1
3314	160995	1
2584	160996	1
3697	160997	1
1128	160998	1
1313	160999	1
3224	161000	1
1321	161001	1
2861	161002	1
1904	161003	1
1055	161004	1
3378	161005	1
108	161006	1
2583	161007	1
3569	161008	1
1731	161009	1
3714	161010	1
3240	161011	1
3079	161012	1
1833	161013	1
1594	161014	1
905	161015	1
1300	161016	1
657	161017	1
1023	161018	1
3314	161019	1
3621	161020	1
3737	161021	1
862	161022	1
236	161023	1
3282	161024	1
2114	161025	1
3142	161026	1
3110	161027	1
3225	161028	1
3407	161029	1
1211	161030	1
2825	161031	1
112	161032	1
1116	161033	1
1805	161034	1
3737	161035	1
2651	161036	1
3223	161037	1
556	161038	1
3207	161039	1
3708	161039	1
2563	161040	1
3737	161041	1
3008	161042	1
2309	161043	1
113	161044	1
405	161045	1
1243	161046	1
1571	161046	1
1503	161047	1
1186	161048	1
1398	161049	1
3636	161050	1
1898	161051	1
2322	161052	1
3750	161053	1
2160	161054	1
1793	161055	1
2665	161056	1
2114	161057	1
3719	161058	1
3716	161059	1
2693	161060	1
761	161061	1
3596	161062	1
447	161063	1
2372	161064	1
3312	161065	1
1916	161066	1
2387	161067	1
2594	161068	1
3610	161069	1
2057	161070	1
1671	161071	1
1091	161072	1
2584	161073	1
2068	161074	1
3559	161075	1
3328	161076	1
3676	161077	1
3518	161078	1
2042	161079	1
2068	161080	1
296	161081	1
1907	161082	1
2714	161083	1
2444	161084	1
456	161085	1
3716	161086	1
1877	161087	1
2461	161088	1
970	161089	1
2461	161090	1
1896	161091	1
1702	161092	1
2292	161093	1
914	161094	1
1936	161095	1
1448	161096	1
71	161097	1
498	161098	1
531	161099	1
521	161100	1
3297	161101	1
2731	161102	1
2335	161103	1
0	161104	1
17	161105	1
807	161106	1
416	161107	1
2098	161108	1
2222	161109	1
1993	161110	1
2883	161111	1
2775	161112	1
2528	161113	1
2322	161114	1
15	161115	1
2434	161116	1
1248	161117	1
1710	161118	1
3229	161119	1
1895	161120	1
2931	161121	1
679	161122	1
1995	161123	1
3610	161124	1
3023	161125	1
2493	161126	1
1155	161127	1
753	161128	1
2045	161129	1
77	161130	1
2969	161131	1
2023	161132	1
1866	161133	1
2968	161133	1
1326	161134	1
2686	161135	1
1053	161136	1
1339	161137	1
277	161138	1
1730	161139	1
132	161140	1
2288	161141	1
2136	161142	1
3618	161143	1
1829	161144	1
251	161145	1
3232	161146	1
1342	161147	1
521	161148	1
2706	161149	1
1868	161150	1
1869	161150	1
2883	161151	1
3555	161152	1
422	161153	1
452	161154	1
1583	161155	1
240	161156	1
3477	161157	1
1195	161158	1
2991	161159	1
3038	161160	1
3254	161161	1
3440	161162	1
2213	161163	1
816	161164	1
1645	161165	1
3744	161166	1
1407	161167	1
370	161168	1
1836	161169	1
102	161170	1
278	161171	1
1976	161172	1
101	161173	1
1002	161174	1
3330	161175	1
2998	161176	1
117	161177	1
1820	161178	1
666	161179	1
2541	161180	1
1377	161181	1
1552	161182	1
2068	161183	1
307	161184	1
2071	161185	1
2224	161186	1
3151	161187	1
790	161188	1
2798	161189	1
2514	161190	1
97	161191	1
791	161192	1
985	161193	1
2353	161194	1
37	161195	1
1304	161196	1
2585	161197	1
2373	161198	1
1372	161199	1
2128	161200	1
2876	161201	1
832	161202	1
2210	161203	1
2374	161204	1
498	161205	1
2890	161206	1
2981	161207	1
1123	161208	1
2444	161209	1
2260	161210	1
978	161211	1
1328	161212	1
3174	161213	1
912	161214	1
2393	161215	1
3529	161216	1
3228	161217	1
1903	161218	1
1508	161219	1
372	161220	1
2658	161221	1
2413	161222	1
2665	161223	1
2867	161224	1
269	161225	1
169	161226	1
580	161227	1
77	161228	1
9	161229	1
2986	161230	1
3003	161231	1
2813	161232	1
3006	161233	1
2309	161234	1
3349	161235	1
287	161236	1
2213	161237	1
1658	161238	1
2587	161239	1
2683	161240	1
1223	161241	1
2576	161242	1
2439	161243	1
93	161244	1
3329	161245	1
3182	161246	1
2459	161247	1
2420	161248	1
2158	161249	1
2651	161250	1
1175	161251	1
1990	161252	1
2812	161253	1
911	161254	1
2818	161255	1
2828	161256	1
900	161257	1
1701	161257	1
1735	161258	1
2887	161259	1
1448	161260	1
1816	161261	1
48	161262	1
807	161263	1
2434	161264	1
666	161265	1
56	161266	1
2490	161267	1
77	161268	1
1148	161269	1
2247	161270	1
1579	161271	1
318	161272	1
2327	161273	1
2640	161274	1
2714	161275	1
3034	161276	1
2247	161277	1
2034	161278	1
784	161279	1
71	161280	1
3709	161281	1
1804	161282	1
2016	161283	1
3261	161284	1
3721	161285	1
2150	161286	1
566	161287	1
573	161287	1
2748	161288	1
332	161289	1
164	161290	1
2151	161291	1
2474	161292	1
797	161293	1
3077	161294	1
1155	161295	1
2814	161296	1
1799	161297	1
110	161298	1
74	161299	1
35	161300	1
102	161301	1
155	161302	1
2618	161303	1
591	161304	1
2168	161305	1
3399	161306	1
1515	161307	1
3304	161308	1
2871	161309	1
1871	161310	1
2099	161311	1
2563	161312	1
3455	161313	1
2022	161314	1
1922	161315	1
2153	161315	1
1841	161316	1
2812	161317	1
977	161318	1
162	161319	1
2189	161320	1
2828	161321	1
2730	161322	1
1409	161323	1
3382	161324	1
1398	161325	1
1113	161326	1
1257	161327	1
77	161328	1
3186	161329	1
2023	161330	1
2406	161331	1
2065	161332	1
2849	161333	1
1904	161334	1
1027	161335	1
709	161336	1
2144	161337	1
393	161338	1
2222	161339	1
337	161340	1
38	161341	1
9	161342	1
2454	161343	1
2189	161344	1
2401	161345	1
2289	161346	1
2469	161347	1
3001	161348	1
556	161349	1
265	161350	1
3724	161351	1
742	161352	1
2195	161353	1
2777	161354	1
2416	161355	1
3425	161356	1
3673	161357	1
1661	161358	1
3477	161359	1
2563	161360	1
975	161361	1
2433	161362	1
1337	161363	1
1397	161364	1
1215	161365	1
1989	161366	1
980	161367	1
3667	161368	1
135	161369	1
2236	161370	1
423	161371	1
483	161372	1
1993	161373	1
2056	161374	1
69	161375	1
2490	161376	1
2768	161377	1
1221	161378	1
2807	161379	1
2655	161380	1
3130	161381	1
2010	161382	1
3001	161383	1
3619	161384	1
401	161385	1
264	161386	1
5	161387	1
3157	161388	1
484	161389	1
2551	161390	1
3169	161391	1
1155	161392	1
3542	161393	1
3175	161394	1
3164	161395	1
2921	161396	1
3103	161397	1
541	161398	1
2298	161399	1
3178	161400	1
290	161401	1
3171	161402	1
2943	161403	1
3378	161404	1
2289	161405	1
2339	161406	1
3098	161407	1
3593	161408	1
2340	161409	1
1643	161410	1
2986	161411	1
2833	161412	1
3381	161413	1
1814	161414	1
2533	161415	1
454	161416	1
3328	161417	1
3757	161418	1
127	161419	1
2918	161420	1
2498	161421	1
1503	161422	1
3078	161423	1
1571	161424	1
2912	161425	1
1186	161426	1
977	161427	1
3139	161428	1
2774	161429	1
2092	161430	1
2655	161431	1
3041	161432	1
2170	161433	1
3531	161434	1
2104	161435	1
2399	161436	1
1807	161437	1
2477	161438	1
2325	161439	1
2818	161440	1
3228	161441	1
3747	161442	1
405	161443	1
950	161444	1
2250	161445	1
1924	161446	1
2277	161447	1
2759	161448	1
3224	161449	1
2009	161450	1
1818	161451	1
2024	161452	1
2418	161453	1
2688	161454	1
3602	161455	1
2555	161456	1
2098	161457	1
2222	161458	1
262	161459	1
1514	161460	1
2521	161461	1
3225	161462	1
1406	161463	1
3368	161464	1
2099	161465	1
1163	161466	1
390	161467	1
2236	161468	1
2190	161469	1
2547	161470	1
2179	161471	1
3021	161472	1
1987	161473	1
3579	161474	1
531	161475	1
1112	161476	1
3304	161477	1
497	161478	1
2141	161479	1
1560	161480	1
578	161481	1
218	161482	1
3625	161483	1
3532	161484	1
639	161485	1
1557	161486	1
1898	161487	1
1113	161488	1
1347	161489	1
2849	161490	1
222	161491	1
689	161492	1
2761	161493	1
1235	161494	1
3317	161495	1
2595	161496	1
2437	161497	1
2423	161498	1
3182	161499	1
3248	161500	1
3151	161501	1
1909	161502	1
3052	161503	1
3047	161504	1
2337	161505	1
2423	161506	1
1726	161507	1
2870	161508	1
3174	161509	1
3685	161510	1
3139	161511	1
3355	161512	1
2491	161513	1
997	161514	1
1708	161515	1
2839	161516	1
1815	161517	1
2187	161518	1
423	161519	1
1100	161520	1
3236	161521	1
2614	161522	1
2383	161523	1
1131	161524	1
3451	161525	1
1640	161526	1
1024	161527	1
468	161528	1
3593	161529	1
3005	161530	1
1565	161531	1
19	161532	1
3504	161533	1
3346	161534	1
2044	161535	1
2463	161536	1
811	161537	1
686	161538	1
618	161539	1
1836	161540	1
2199	161541	1
496	161542	1
2093	161543	1
3691	161544	1
3317	161545	1
1243	161546	1
3366	161547	1
1443	161548	1
1720	161549	1
3171	161550	1
3256	161551	1
3238	161552	1
3124	161553	1
2713	161554	1
370	161555	1
1694	161556	1
2189	161557	1
1309	161558	1
3332	161559	1
912	161560	1
2267	161561	1
2371	161562	1
725	161563	1
2422	161564	1
46	161565	1
447	161566	1
2413	161567	1
3182	161568	1
3114	161569	1
2301	161570	1
2129	161571	1
3583	161572	1
1801	161573	1
735	161574	1
2155	161575	1
386	161576	1
77	161577	1
142	161578	1
204	161579	1
3068	161580	1
421	161581	1
3325	161582	1
3301	161583	1
77	161584	1
1420	161585	1
3610	161586	1
288	161587	1
3341	161588	1
3443	161589	1
241	161590	1
3425	161591	1
3269	161592	1
0	161593	1
3596	161594	1
2616	161595	1
106	161596	1
2617	161597	1
492	161598	1
381	161599	1
492	161600	1
1660	161601	1
170	161602	1
35	161603	1
242	161604	1
246	161605	1
143	161606	1
3409	161607	1
16	161608	1
2457	161609	1
2728	161610	1
1402	161611	1
1296	161612	1
2481	161613	1
3111	161614	1
2666	161615	1
371	161616	1
435	161617	1
2712	161618	1
3116	161619	1
1979	161620	1
155	161621	1
977	161622	1
3307	161623	1
459	161624	1
1160	161625	1
904	161626	1
1644	161627	1
2212	161628	1
2976	161629	1
2595	161630	1
1743	161631	1
2789	161632	1
521	161633	1
2392	161634	1
155	161635	1
3602	161636	1
2464	161637	1
3150	161638	1
2877	161639	1
2548	161640	1
3462	161641	1
2607	161642	1
2044	161643	1
3655	161644	1
3045	161645	1
3349	161646	1
2455	161647	1
3631	161648	1
1068	161649	1
1985	161650	1
1140	161651	1
2549	161652	1
1935	161653	1
2339	161654	1
2622	161655	1
338	161656	1
341	161656	1
149	161657	1
3469	161658	1
189	161659	1
653	161660	1
1163	161661	1
3605	161662	1
1542	161663	1
3594	161664	1
2931	161665	1
882	161666	1
569	161667	1
2940	161668	1
1080	161669	1
227	161670	1
157	161671	1
2469	161672	1
73	161673	1
281	161674	1
136	161675	1
395	161676	1
2227	161677	1
785	161678	1
21	161679	1
71	161680	1
3113	161681	1
2072	161682	1
451	161683	1
3115	161684	1
3393	161685	1
2203	161686	1
1141	161687	1
2992	161688	1
194	161689	1
3490	161690	1
2960	161691	1
3307	161692	1
2453	161693	1
1277	161694	1
1483	161695	1
3600	161696	1
2087	161697	1
3439	161698	1
2706	161699	1
3149	161700	1
1736	161701	1
2406	161702	1
521	161703	1
3705	161704	1
3198	161705	1
3711	161706	1
1278	161707	1
1443	161708	1
1610	161709	1
1048	161710	1
1128	161711	1
1605	161711	1
3309	161712	1
3711	161713	1
2871	161714	1
2062	161715	1
2273	161716	1
2430	161717	1
1844	161718	1
3036	161719	1
1319	161720	1
2171	161721	1
1228	161722	1
3344	161723	1
1108	161724	1
2449	161725	1
1570	161726	1
3637	161727	1
1924	161728	1
1564	161729	1
3127	161730	1
904	161731	1
492	161732	1
3378	161733	1
3521	161734	1
882	161735	1
3361	161736	1
316	161737	1
603	161738	1
125	161739	1
1040	161740	1
980	161741	1
1066	161742	1
2887	161743	1
1173	161744	1
1792	161745	1
260	161746	1
3269	161747	1
2509	161748	1
3540	161749	1
1741	161750	1
1215	161751	1
3377	161752	1
1346	161753	1
26	161754	1
2096	161755	1
3157	161756	1
2831	161757	1
415	161758	1
545	161759	1
3724	161760	1
1005	161761	1
3425	161762	1
230	161763	1
1247	161764	1
162	161765	1
1078	161766	1
